Company Name,Market Cap,Year,Quarter,Negative Sentiment Score,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Count,Positive Sentiment Count,Neutral Sentiment Count,Doc Sentiment Score,Symbol,Sector
"Rapid7, Inc.",2776800121,2023,2,0.056523479,0.368568062,0.574908459,0.063926941,0.363013699,0.573059361,0.299086758,RPD,technology
Ryvyl Inc.,46219689,2023,2,0.056006077,0.326143186,0.617850737,0.05785124,0.326446281,0.615702479,0.268595041,RVYL,technology
"Rackspace Technology, Inc.",477477600,2023,2,0.063892446,0.382102017,0.554005537,0.064885496,0.381679389,0.553435115,0.316793893,RXT,technology
"SentinelOne, Inc.",4911893804,2023,2,0.024476097,0.477317926,0.498205977,0.02905569,0.474576271,0.496368039,0.445520581,S,technology
Secureworks Corp,548882903,2023,2,0.068718228,0.318472332,0.61280944,0.072649573,0.320512821,0.606837607,0.247863248,SCWX,technology
Synchronoss Technologies Inc,99100036,2023,2,0.074562672,0.453099683,0.472337645,0.075581395,0.441860465,0.48255814,0.36627907,SNCR,technology
"Synopsys, Inc.",66413275200,2023,2,0.059465434,0.342676812,0.597857754,0.065168539,0.339325843,0.595505618,0.274157303,SNPS,technology
Splunk Inc,16328160000,2023,2,0.090124098,0.236876196,0.672999706,0.097222222,0.227777778,0.675,0.130555556,SPLK,technology
SPS Commerce Inc,6300812016,2023,2,0.012287549,0.216098266,0.771614185,0.012145749,0.218623482,0.769230769,0.206477733,SPSC,technology
Block Inc,34817813645,2023,2,0.058205147,0.392962957,0.548831896,0.058641975,0.388888889,0.552469136,0.330246914,SQ,technology
Squarespace Inc,4105674720,2023,2,0.031420122,0.353324308,0.61525557,0.036745407,0.349081365,0.614173228,0.312335958,SQSP,technology
Stem Inc,808745600,2023,2,0.04793073,0.429975149,0.522094121,0.049707602,0.429824561,0.520467836,0.380116959,STEM,technology
Sterling Check Corp.,1403793953,2023,2,0.066885451,0.4624224,0.470692149,0.068627451,0.460784314,0.470588235,0.392156863,STER,technology
StoneCo Ltd.,3867328264,2023,2,0.06031773,0.31771752,0.62196475,0.062745098,0.319607843,0.617647059,0.256862745,STNE,technology
SolarWinds Corporation,1746646905,2023,2,0.047042535,0.403940108,0.549017357,0.05,0.4,0.55,0.35,SWI,technology
Teradata Corporation,4429191000,2023,2,0.041822591,0.438409111,0.519768298,0.042606516,0.43358396,0.523809524,0.390977444,TDC,technology
Tenable Holdings Inc,5176671640,2023,2,0.033818102,0.438098102,0.528083796,0.036876356,0.436008677,0.527114967,0.399132321,TENB,technology
Toast Inc,11511481556,2023,2,0.019795799,0.450798092,0.529406109,0.022075055,0.450331126,0.527593819,0.428256071,TOST,technology
"Veritone, Inc.",104582432,2023,2,0.098894049,0.478997678,0.422108272,0.097826087,0.472826087,0.429347826,0.375,VERI,technology
Ipsidy Inc,75807913,2023,2,0.031079547,0.320590531,0.648329923,0.036900369,0.324723247,0.638376384,0.287822878,AUID,technology
"AvidXchange Holdings, Inc.",1970227632,2023,2,0.0296703,0.342117506,0.628212194,0.030985915,0.34084507,0.628169014,0.309859155,AVDX,technology
"AvePoint, Inc.",1259068838,2023,2,0.055272362,0.442882119,0.501845518,0.056390977,0.439849624,0.503759398,0.383458647,AVPT,technology
Bandwidth Inc.,340501824,2023,2,0.0381874,0.428879612,0.532932988,0.04,0.429090909,0.530909091,0.389090909,BAND,technology
"Couchbase, Inc.",720247504,2023,2,0.051069132,0.432762362,0.516168506,0.057142857,0.425714286,0.517142857,0.368571429,BASE,technology
BlackBerry Ltd,2547718791,2023,2,0.063594535,0.247117933,0.689287533,0.063829787,0.249240122,0.686930091,0.185410334,BB,technology
"Bakkt Holdings, Inc.",115320716,2023,2,0.082272519,0.306526395,0.611201086,0.085889571,0.306748466,0.607361963,0.220858896,BKKT,technology
Bridgeline Digital Inc,9727955,2023,2,0.049410424,0.268596624,0.681992952,0.049586777,0.26446281,0.685950413,0.214876033,BLIN,technology
"Backblaze, Inc.",148461370,2023,2,0.05843936,0.32218669,0.61937395,0.058673469,0.318877551,0.62244898,0.260204082,BLZE,technology
"Box, Inc.",4371724141,2023,2,0.049448882,0.417557289,0.532993829,0.053003534,0.413427562,0.533568905,0.360424028,BOX,technology
"The Glimpse Group, Inc.",42776736,2023,2,0.035865803,0.28511866,0.679015538,0.03960396,0.287128713,0.673267327,0.247524752,VRAR,technology
"Varonis Systems, Inc.",3263789130,2023,2,0.083406096,0.33767667,0.578917235,0.085510689,0.334916865,0.579572447,0.249406176,VRNS,technology
Verint Systems Inc.,2079665040,2023,2,0.069990872,0.312822288,0.61718684,0.076677316,0.309904153,0.61341853,0.233226837,VRNT,technology
"VeriSign, Inc.",21020105280,2023,2,0.123219069,0.133716406,0.743064525,0.133333333,0.138461538,0.728205128,0.005128205,VRSN,technology
Wex Inc,7768304131,2023,2,0.105858313,0.3971392,0.497002487,0.111688312,0.38961039,0.498701299,0.277922078,WEX,technology
Wix.Com Ltd,5010996804,2023,2,0.018805252,0.441613313,0.539581435,0.021806854,0.442367601,0.535825545,0.420560748,WIX,technology
"Yext, Inc.",1050525630,2023,2,0.07184664,0.310542419,0.617610941,0.071713147,0.310756972,0.61752988,0.239043825,YEXT,technology
Zenvia Inc.,35479000,2023,2,0.039220468,0.461396549,0.499382983,0.040609137,0.456852792,0.502538071,0.416243655,ZENV,technology
Zscaler Inc,20830318122,2023,2,0.097787876,0.31564083,0.586571293,0.096938776,0.31377551,0.589285714,0.216836735,ZS,technology
"Zuora, Inc.",1371127460,2023,2,0.078597728,0.331087621,0.590314651,0.085846868,0.327146172,0.587006961,0.241299304,ZUO,technology
Axcelis Technologies Inc,5607663873,2023,2,0.044865128,0.37393663,0.581198242,0.0472103,0.369098712,0.583690987,0.321888412,ACLS,technology
Acm Research Inc,822076871,2023,2,0.035406188,0.234576032,0.73001778,0.036931818,0.235795455,0.727272727,0.198863636,ACMR,technology
Aehr Test Systems,1158748998,2023,2,0.039127202,0.239665386,0.721207412,0.041198502,0.239700375,0.719101124,0.198501873,AEHR,technology
Applied Materials Inc,1.24929E+11,2023,2,0.059954689,0.281552386,0.658492924,0.06614786,0.276264591,0.657587549,0.210116732,AMAT,technology
"Ambarella, Inc.",2754742944,2023,2,0.09815038,0.157298903,0.744550717,0.105084746,0.162711864,0.73220339,0.057627119,AMBA,technology
ASML Holding NV ADR,2.60635E+11,2023,2,0.094602341,0.137172725,0.768224934,0.095890411,0.146118721,0.757990868,0.050228311,ASML,technology
Amtech Systems Inc,120799900,2023,2,0.055844548,0.335040355,0.609115097,0.0625,0.330357143,0.607142857,0.267857143,ASYS,technology
Cohu Inc,1691703029,2023,2,0.081602201,0.292223532,0.626174266,0.079439252,0.294392523,0.626168224,0.214953271,COHU,technology
Daqo New Energy Corp.,2688087480,2023,2,0.091420777,0.132364861,0.776214361,0.096858639,0.136125654,0.767015707,0.039267016,DQ,technology
Entegris Inc,14660148116,2023,2,0.143834917,0.247833285,0.608331798,0.14640884,0.245856354,0.607734807,0.099447514,ENTG,technology
"Ichor Holdings, Ltd.",994874016,2023,2,0.078823858,0.234043532,0.687132611,0.088888889,0.22962963,0.681481481,0.140740741,ICHR,technology
indie Semiconductor Inc,946175293,2023,2,0.063604207,0.386728793,0.549666999,0.06557377,0.382513661,0.551912568,0.316939891,INDI,technology
inTEST Corporation,183222844,2023,2,0.060012962,0.291541395,0.648445643,0.063157895,0.29122807,0.645614035,0.228070175,INTT,technology
IPG Photonics Corporation,4688458016,2023,2,0.206897992,0.313086367,0.480015641,0.207446809,0.308510638,0.484042553,0.10106383,IPGP,technology
KLA Corporation,67324925216,2023,2,0.120551836,0.238271465,0.641176699,0.127403846,0.233173077,0.639423077,0.105769231,KLAC,technology
"Kulicke and Soffa Industries, Inc.",2883454392,2023,2,0.066323238,0.274242219,0.659434543,0.067114094,0.275167785,0.657718121,0.208053691,KLIC,technology
Lam Research Corp,89905701600,2023,2,0.140497017,0.215542419,0.643960563,0.144144144,0.213963964,0.641891892,0.06981982,LRCX,technology
Nova Ltd.,3479435024,2023,2,0.014433475,0.378811182,0.606755343,0.013888889,0.375,0.611111111,0.361111111,NVMI,technology
Universal Display,7232177139,2023,2,0,0.337866042,0.662133958,0,0.338235294,0.661764706,0.338235294,OLED,technology
Onto Innovation Inc,5585660460,2023,2,0.097718635,0.24703787,0.655243495,0.101851852,0.240740741,0.657407407,0.138888889,ONTO,technology
Photronics Inc,1417287594,2023,2,0.049951018,0.376819602,0.57322938,0.056818182,0.369318182,0.573863636,0.3125,PLAB,technology
Teradyne Inc,15928707682,2023,2,0.129624788,0.256892571,0.61348264,0.130120482,0.257831325,0.612048193,0.127710843,TER,technology
Transphorm Technology Inc,154966401,2023,2,0.062305932,0.419223317,0.518470751,0.066666667,0.413888889,0.519444444,0.347222222,TGAN,technology
"Ultra Clean Holdings, Inc.",1476835136,2023,2,0.175221435,0.272087572,0.552690993,0.185897436,0.275641026,0.538461538,0.08974359,UCTT,technology
Veeco Instruments Inc,1478936730,2023,2,0.04072598,0.414824969,0.54444905,0.040201005,0.417085427,0.542713568,0.376884422,VECO,technology
Atomera Inc,161119860,2023,2,0.089960012,0.168966297,0.741073692,0.090643275,0.17251462,0.736842105,0.081871345,ATOM,technology
"AXT, Inc.",104608560,2023,2,0.114344017,0.191545722,0.694110261,0.118421053,0.190789474,0.690789474,0.072368421,AXTI,technology
Camtek Ltd.,2176940436,2023,2,0.033813595,0.246335227,0.719851178,0.036585366,0.25304878,0.710365854,0.216463415,CAMT,technology
Xperi Holding Corporation,504683912,2023,2,0.047812439,0.404041194,0.548146366,0.052325581,0.401162791,0.546511628,0.348837209,XPER,technology
AECOM,12073453835,2023,2,0.035158808,0.472341626,0.492499566,0.036809816,0.466257669,0.496932515,0.429447853,ACM,industrials
"Ameresco, Inc.",2468990718,2023,2,0.021187283,0.275495054,0.703317663,0.021164021,0.275132275,0.703703704,0.253968254,AMRC,industrials
APi Group Corporation,6494230709,2023,2,0.032824747,0.431532857,0.535642396,0.035294118,0.426470588,0.538235294,0.391176471,APG,industrials
Dirtt Environmen,34095443,2023,2,0.032548086,0.435789078,0.531662837,0.034334764,0.433476395,0.532188841,0.399141631,DRTT,industrials
"Dycom Industries, Inc.",2811700176,2023,2,0.049366517,0.249404038,0.701229445,0.054131054,0.247863248,0.698005698,0.193732194,DY,industrials
EMCOR Group Inc,10230883726,2023,2,0.039479131,0.395765703,0.564755166,0.040632054,0.392776524,0.566591422,0.35214447,EME,industrials
Comfort Systems USA Inc,6331562850,2023,2,0.078992487,0.338541197,0.582466316,0.082733813,0.330935252,0.586330935,0.248201439,FIX,industrials
Fluor Corporation,4832816110,2023,2,0.025977181,0.337895696,0.636127123,0.03125,0.34375,0.625,0.3125,FLR,industrials
Great Lakes Dredge & Dock,572509368,2023,2,0.06809727,0.192444363,0.739458368,0.073298429,0.188481675,0.738219895,0.115183246,GLDD,industrials
Granite Construction Incorporated,1832129511,2023,2,0.097700753,0.339296534,0.563002714,0.103125,0.334375,0.5625,0.23125,GVA,industrials
Jacobs Solutions Inc.,17271896000,2023,2,0.042647582,0.4194293,0.537923118,0.049095607,0.410852713,0.54005168,0.361757106,J,industrials
KBR Inc,8222038760,2023,2,0.021076695,0.388640221,0.590283084,0.025641026,0.384615385,0.58974359,0.358974359,KBR,industrials
Limbach Holdings Inc,371227637,2023,2,0.017502305,0.332057215,0.65044048,0.022058824,0.330882353,0.647058824,0.308823529,LMB,industrials
Matrix Service Co,172832247,2023,2,0.115177062,0.271771654,0.613051284,0.119047619,0.271428571,0.60952381,0.152380952,MTRX,industrials
MasTec Inc,7516858944,2023,2,0.153751906,0.314572486,0.531675608,0.155963303,0.311926606,0.532110092,0.155963303,MTZ,industrials
MYR Group Inc,2329944545,2023,2,0.106402855,0.32846499,0.565132156,0.111940299,0.328358209,0.559701493,0.21641791,MYRG,industrials
"NV5 Global, Inc.",1565173935,2023,2,0.047914712,0.271329088,0.6807562,0.050991501,0.271954674,0.677053824,0.220963173,NVEE,industrials
Orion Group Holdings Inc,109393980,2023,2,0.08432651,0.25701941,0.658654081,0.085271318,0.263565891,0.651162791,0.178294574,ORN,industrials
Primoris Services Corporation,1844110786,2023,2,0.047647439,0.398256103,0.554096457,0.052117264,0.390879479,0.557003257,0.338762215,PRIM,industrials
Quanta Services Inc,29553478320,2023,2,0.057029188,0.33607865,0.606892162,0.058823529,0.333333333,0.607843137,0.274509804,PWR,industrials
"Construction Partners, Inc.",1789780424,2023,2,0.041946787,0.364432135,0.593621078,0.0472103,0.360515021,0.592274678,0.313304721,ROAD,industrials
"Southland Holdings, Inc.",303407674,2023,2,0.172459628,0.140595545,0.686944827,0.176954733,0.148148148,0.674897119,-0.028806584,SLND,industrials
Stantec Inc,7232751630,2023,2,0.058526894,0.328224742,0.613248364,0.062953995,0.326876513,0.610169492,0.263922518,STN,industrials
"Sterling Infrastructure, Inc.",2382764951,2023,2,0.036821601,0.478091694,0.485086705,0.037288136,0.471186441,0.491525424,0.433898305,STRL,industrials
Tutor Perini Corporation,440014548,2023,2,0.145307015,0.288796341,0.565896645,0.153061224,0.285714286,0.56122449,0.132653061,TPC,industrials
Tetra Tech Inc,8439537225,2023,2,0.05237561,0.333144443,0.614479947,0.056022409,0.330532213,0.613445378,0.274509804,TTEK,industrials
Innovate Corp,132802992,2023,2,0.101995038,0.359361631,0.538643331,0.102739726,0.356164384,0.54109589,0.253424658,VATE,industrials
Concrete Pumping Holdings Class A,419869485,2023,2,0.079449058,0.357160123,0.563390819,0.083333333,0.354166667,0.5625,0.270833333,BBCP,industrials
TopBuild Corp.,8947905219,2023,2,0.049540971,0.363253388,0.587205641,0.050209205,0.359832636,0.589958159,0.309623431,BLD,industrials
Blink Charging Co.,289821244,2023,2,0.027605368,0.321315991,0.651078641,0.03030303,0.32231405,0.64738292,0.292011019,BLNK,industrials
Willdan Group Inc,309574845,2023,2,0.032205395,0.42535298,0.542441625,0.033333333,0.423809524,0.542857143,0.39047619,WLDN,industrials
Accenture plc,1.93345E+11,2023,2,0.052047409,0.353921732,0.594030859,0.053240741,0.349537037,0.597222222,0.296296296,ACN,technology
C3 Ai Inc,3674180918,2023,2,0.080067598,0.283677796,0.636254606,0.081325301,0.280120482,0.638554217,0.198795181,AI,technology
Alithya Group Inc.,169455616,2023,2,0.043578221,0.348162367,0.608259412,0.045714286,0.348571429,0.605714286,0.302857143,ALYA,technology
ASGN Incorporated,3941042000,2023,2,0.108550236,0.230451045,0.660998719,0.116853933,0.231460674,0.651685393,0.114606742,ASGN,technology
CDW Corporation,27148799151,2023,2,0.120398688,0.334691601,0.544909711,0.127835052,0.331958763,0.540206186,0.204123711,CDW,technology
CLPS Inc,23862361,2023,2,0.041908306,0.368167155,0.589924539,0.04494382,0.370786517,0.584269663,0.325842697,CLPS,technology
Clarivate Plc,4833922122,2023,2,0.185288005,0.276377387,0.538334608,0.185819071,0.278728606,0.535452323,0.092909535,CLVT,technology
Conduent Incorporated,699017626,2023,2,0.10914813,0.335366522,0.555485348,0.112903226,0.333333333,0.553763441,0.220430108,CNDT,technology
Concentrix Corporation,3820213704,2023,2,0.094933096,0.362862898,0.542204006,0.099750623,0.359102244,0.541147132,0.259351621,CNXC,technology
"Charge Enterprises, Inc.",126921854,2023,2,0.089865724,0.413059604,0.497074672,0.089068826,0.412955466,0.497975709,0.32388664,CRGE,technology
CSP Inc,69245379,2023,2,0.046726699,0.309238159,0.644035142,0.048951049,0.307692308,0.643356643,0.258741259,CSPI,technology
"Cantaloupe, Inc.",546070299,2023,2,0.036265995,0.339497694,0.624236311,0.035897436,0.338461538,0.625641026,0.302564103,CTLP,technology
Cognizant Technology Solutions Corp Class A,34894117970,2023,2,0.094284146,0.363373835,0.542342019,0.095121951,0.363414634,0.541463415,0.268292683,CTSH,technology
"Dolby Laboratories, Inc.",8181051841,2023,2,0.057966747,0.314738549,0.627294704,0.057692308,0.315384615,0.626923077,0.257692308,DLB,technology
Digimarc Corporation,651438685,2023,2,0.071022195,0.349988891,0.578988914,0.073469388,0.355102041,0.571428571,0.281632653,DMRC,technology
Data Storage Corp,18829079,2023,2,0.031045445,0.261467806,0.707486749,0.034188034,0.264957265,0.700854701,0.230769231,DTST,technology
DXC Technology Co,4290239003,2023,2,0.088409067,0.302429646,0.609161287,0.091764706,0.303529412,0.604705882,0.211764706,DXC,technology
"EPAM Systems, Inc.",13922798420,2023,2,0.14056926,0.209623003,0.649807737,0.139269406,0.212328767,0.648401826,0.073059361,EPAM,technology
"ExlService Holdings, Inc.",4602100000,2023,2,0.054407604,0.424695138,0.520897258,0.059585492,0.419689119,0.520725389,0.360103627,EXLS,technology
"Fiserv, Inc.",73515449805,2023,2,0.038786141,0.445856301,0.515357558,0.039719626,0.443925234,0.51635514,0.404205607,FI,technology
Fidelity National Information Services Inc,32986613760,2023,2,0.05132753,0.327848824,0.620823647,0.055670103,0.325773196,0.618556701,0.270103093,FIS,technology
Flywire Corporation,3429814500,2023,2,0.019422936,0.406608357,0.573968708,0.020109689,0.407678245,0.572212066,0.387568556,FLYW,technology
Genpact Limited,6677315550,2023,2,0.074636128,0.323082171,0.602281701,0.077419355,0.322580645,0.6,0.24516129,G,technology
GDS Holdings Limited,1977237630,2023,2,0.041571739,0.173426707,0.785001554,0.043343653,0.176470588,0.780185759,0.133126935,GDS,technology
"Grid Dynamics Holdings, Inc.",798399888,2023,2,0.074655258,0.315918866,0.609425876,0.074935401,0.320413437,0.604651163,0.245478036,GDYN,technology
CGI Inc,23721291945,2023,2,0.061344055,0.294772426,0.64388352,0.06640625,0.296875,0.63671875,0.23046875,GIB,technology
"The Hackett Group, Inc.",618556575,2023,2,0.050164578,0.287824075,0.662011347,0.052173913,0.291304348,0.656521739,0.239130435,HCKT,technology
IBEX Limited,347076960,2023,2,0.075063575,0.461724861,0.463211564,0.078313253,0.460843373,0.460843373,0.38253012,IBEX,technology
International Business Machines,1.29618E+11,2023,2,0.058909764,0.383027152,0.558063084,0.06012024,0.380761523,0.559118236,0.320641283,IBM,technology
Information Services Group Inc,233204614,2023,2,0.050118821,0.309665269,0.64021591,0.053941909,0.31120332,0.634854772,0.257261411,III,technology
Infosys Limited,72623663240,2023,2,0.101606171,0.28067872,0.617715109,0.105670103,0.278350515,0.615979381,0.172680412,INFY,technology
Innodata Inc.,376608500,2023,2,0.054367421,0.358009215,0.587623363,0.056074766,0.358255452,0.585669782,0.302180685,INOD,technology
Gartner Inc,26256815866,2023,2,0.052791928,0.446201353,0.501006718,0.058479532,0.438596491,0.502923977,0.380116959,IT,technology
Jack Henry & Associates Inc,11305144668,2023,2,0.082796192,0.221283272,0.695920536,0.082304527,0.226337449,0.691358025,0.144032922,JKHY,technology
Kyndryl Holdings Inc,3618162720,2023,2,0.071173068,0.486627772,0.44219916,0.07712766,0.47606383,0.446808511,0.39893617,KD,technology
